spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_inc_1_material,layer_2_inc_1_shape,layer_2_inc_1_fraction,layer_2_matrix_fraction,layer_3_matrix,layer_3_thickness_nm,layer_3_matrix_shape,layer_3_inc_1_material,layer_3_inc_1_shape,layer_3_inc_1_fraction,layer_3_matrix_fraction
18,861.3883740441471,0.053806588205990415,0.05582186003631773,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,861.8064866024903,0.05381266326657545,0.05584133153240768,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,862.2245884340782,0.053915857605177996,0.05586199287934824,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,862.642679538911,0.05390839599776273,0.05588444164123973,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,863.0607599169887,0.05361813101521267,0.055906937329668754,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,863.4788295683111,0.053573067146134294,0.05593161092923559,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,863.8968884928782,0.05375860999069191,0.05595625922810604,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,864.3149366906903,0.05382611931043037,0.055981890317874504,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,864.7329741617473,0.05395083895734011,0.056008010740453404,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,865.1510009060489,0.05394130367624344,0.056034330794850776,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,865.5690169235954,0.05376636206470734,0.05606117316760294,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,865.9870222143868,0.05362290227048372,0.056087986953327666,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,866.4050167784228,0.05354664041348758,0.056114798221137206,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,866.8230006157038,0.05328255528255529,0.05614158228545942,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,867.2409737262295,0.05355266388411491,0.05616793913187052,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,867.6589361100001,0.05425332434585453,0.056193943052208914,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,868.0768877670155,0.054514788560254226,0.05621964787295999,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,868.4948286972757,0.0544482421875,0.05624412164305221,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,868.9127589007808,0.0548112803572521,0.05626856396012406,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,869.3306783775306,0.054880479305496124,0.05629117218201264,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,869.7485871275253,0.054383202099737536,0.05631333384648256,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,870.1664851507647,0.05455234370225509,0.05633414866542318,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,870.584372447249,0.0549415866413848,0.056353280805191586,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,871.0022490169781,0.05477332357068766,0.05637212330733295,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,871.420114859952,0.05453170731707318,0.05638770531309911,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,871.8379699761708,0.05469243431079681,0.05640325486393211,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,872.2558143656344,0.05448795913403066,0.0564166412975594,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,872.6736480283428,0.054789262723187175,0.05642910015447236,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,873.0914709642959,0.0550552251486831,0.05644075602977936,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,873.5092831734939,0.05546737747622221,0.056450847148112514,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,873.9270846559368,0.05582037160321976,0.05646090559222493,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,874.3448754116243,0.05586778860705854,0.056469407260024924,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,874.7626554405568,0.05554559767470026,0.05647782002001229,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,875.1804247427342,0.05565744049421598,0.056485688963237246,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,875.5981833181562,0.05577608142493639,0.056493176912249185,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,876.0159311668231,0.05551870233627891,0.05650059986941171,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,876.4336682887349,0.05565806178586544,0.05650788179818859,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,876.8513946838914,0.05627376425855514,0.05651512968012958,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,877.2691103522927,0.05631718486382262,0.05652283939387052,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,877.6868152939389,0.05606401540220204,0.05653059754836988,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,878.1045095088299,0.05631699385764182,0.05653895081548256,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,878.5221929969657,0.05642079951908627,0.056547934872234695,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,878.9398657583464,0.05572791074320677,0.056557116233530866,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,879.3575277929717,0.055544933078393886,0.056568040230841096,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,879.775179100842,0.05565902578796562,0.05657892549105907,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,880.1928196819571,0.055830313112708696,0.0565918106392908,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,880.610449536317,0.055953510436432645,0.05660534731730267,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,881.0280686639217,0.05629541817319662,0.056620047092374656,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,881.4456770647712,0.05655392998874608,0.05663669621416085,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,881.8632747388656,0.05682216433814825,0.05665332150233716,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,882.2808616862047,0.05686878256750356,0.0566725591964853,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,882.6984379067887,0.05689857303570372,0.05669175255578766,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,883.1160034006175,0.05703120374208065,0.05671212025363478,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,883.5335581676911,0.05718344876576097,0.05673313614703723,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,883.9511022080095,0.05736617716721933,0.05675441469928644,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,884.3686355215727,0.05742316784869977,0.05677649042142425,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,884.7861581083808,0.05751405076022008,0.056798519174481046,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,885.2036699684336,0.05744353789759963,0.05682085215232299,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,885.6211711017313,0.05744861800141744,0.05684317747607728,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,886.0386615082739,0.05758549649773383,0.05686525941543463,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,886.4561411880611,0.05760150641402849,0.056887118857798465,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,886.8736101410933,0.05793330201972757,0.0569087502306481,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,887.2910683673703,0.058358619881670674,0.056929382412267845,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,887.708515866892,0.05809807703547841,0.0569499652242392,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,888.1259526396586,0.05804241435562807,0.05696900754271432,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,888.54337868567,0.05883217639853002,0.056987601827824176,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,888.9607940049262,0.05872097759674135,0.05700503547220545,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,889.3781985974273,0.05848802046987672,0.05702088109621765,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,889.7955924631731,0.058904428904428915,0.05703650815093781,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,890.2129756021639,0.05871099923900955,0.05704884686189587,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,890.6303480143993,0.05814350930586446,0.057061136904982546,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,891.0477096998795,0.05852216748768473,0.057070816814201994,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,891.4650606586047,0.058752052545155996,0.05707924386409493,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,891.8824008905747,0.05889564810481984,0.057086624685529344,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,892.2997303957893,0.05927649179946494,0.05709173953220979,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,892.7170491742489,0.05911814125963266,0.057096808095040384,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,893.1343572259534,0.05925686591276253,0.057099372266413165,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,893.5516545509024,0.058896551724137935,0.05710173591624093,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,893.9689411490965,0.05902008032128515,0.05710290614593988,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,894.3862170205352,0.05899133627861611,0.057103169394957305,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,894.8034821652191,0.05931303848363011,0.05710310511429841,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,895.2207365831475,0.05897780072276717,0.05710187112855183,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,895.6379802743206,0.05917889908256881,0.05710059387858993,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,896.0552132387388,0.059097899690118215,0.0570986003934359,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,896.4724354764018,0.05934817535001148,0.05709642772524562,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,896.8896469873094,0.059427917620137306,0.057094114924554316,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,897.306847771462,0.05990265131993358,0.05709164644561929,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,897.7240378288594,0.06022126683863572,0.05708916991884986,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,898.1412171595016,0.05978408636545382,0.05708700274994497,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,898.5583857633885,0.060092418278281705,0.057084790710252256,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,898.9755436405203,0.060154756486117435,0.05708324656726768,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,899.392690790897,0.05956568577422464,0.057081930568559064,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,899.8098272145185,0.059428571428571435,0.05708112571610868,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,900.2269529113847,0.05976422579913852,0.05708129873302316,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,900.6440678814957,0.059627722772277236,0.0570814230957121,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
18,901.0611721248517,0.05935075217735551,0.057081719417917974,0.006701501400557706,Cu,28.75115732010454,sphere,1.0,Cu2O,121.08667835220695,sphere,Vacuum,sphere,0.7,0.30000000000000004,CuO,27.898452922701836,sphere,Vacuum,sphere,0.3286155092064291,0.6713844907935709
