spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_inc_1_material,layer_1_inc_1_shape,layer_1_inc_1_fraction,layer_1_inc_2_material,layer_1_inc_2_shape,layer_1_inc_2_fraction,layer_1_matrix_fraction
13,686.100568320539,0.11011940298507464,0.1121806984654729,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,686.5231539357937,0.1100515194504592,0.11214828380735267,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,686.9457288242932,0.10964800837007697,0.11211620253293011,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,687.3682929860375,0.10975496440614464,0.1120844797162605,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,687.7908464210267,0.11015463143672123,0.11205289355759025,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,688.2133891292607,0.10961505239043078,0.11202134077772251,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,688.6359211107394,0.10922776442307693,0.11198993688656943,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,689.0584423654631,0.1094003460988639,0.1119582125820061,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,689.4809528934315,0.10937664486051583,0.11192646527334606,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,689.9034526946448,0.10909473684210527,0.11189445351352555,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,690.3259417691028,0.10915022362536175,0.11186185503556216,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,690.7484201168056,0.10932170251165589,0.11182940809654655,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,691.1708877377533,0.10928061339547472,0.11179547642430857,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,691.5933446319459,0.1085294117647059,0.11176168337177741,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,692.0157907993831,0.10841559612350687,0.11172711040748848,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,692.4382262400653,0.10846657140708431,0.11169211971152575,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,692.8606509539923,0.10837824595786381,0.11165707427046519,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,693.283064941164,0.10844645892351275,0.11162153320779579,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,693.7054682015805,0.10863898150954836,0.11158615645835207,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,694.1278607352419,0.10826992375678034,0.11155039155235628,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,694.5502425421482,0.107986638323717,0.11151471802489102,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,694.9726136222993,0.1074848300970874,0.1114790149795734,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,695.394973975695,0.10710917030567686,0.11144328952071826,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,695.8173236023357,0.10671429114260744,0.11140771397410407,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,696.2396625022212,0.10673362246062543,0.11137218429893518,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,696.6619906753515,0.10665653726354175,0.11133682321421214,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,697.0843081217266,0.10666666666666667,0.1113017083119436,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,697.5066148413466,0.10607396169163665,0.11126678563367945,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,697.9289108342114,0.10644381979791842,0.11123216712812728,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,698.3511961003209,0.10650671930756968,0.11119792283273046,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,698.7734706396752,0.10673372961438805,0.11116386175831601,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,699.1957344522745,0.10642968839391283,0.11113053333964384,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,699.6179875381184,0.10658423021143426,0.11109736951976458,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,700.0402298972073,0.10601455071801319,0.11106491435161231,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,700.4624615295409,0.10574127685509677,0.11103289993473087,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,700.8846824351194,0.10539469673879916,0.1110013572168192,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,701.3068926139426,0.10527487609607321,0.11097072612270759,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,701.7290920660107,0.10506546551131811,0.11094025462814848,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,702.1512807913236,0.10506964641053117,0.11091014956997744,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,702.5734587898814,0.10529253891572733,0.11088022174487948,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,702.9956260616839,0.10541479691635026,0.11085011693842788,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,703.4177826067313,0.10561375235025518,0.11081989876935712,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,703.8399284250235,0.10585103108648816,0.11078977084698279,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,704.2620635165605,0.10563724360451719,0.11075949856453589,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,704.6841878813423,0.10504168747838784,0.11072938441580289,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,705.1063015193689,0.10458583064392193,0.11069931644579471,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,705.5284044306404,0.10377471724244057,0.11066937949599565,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,705.9504966151567,0.10388206388206389,0.11063964106612602,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,706.3725780729177,0.10387843816118486,0.11061010924050536,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,706.7946488039236,0.1041574548395794,0.11058075545195056,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,707.2167088081743,0.10435803374908292,0.1105518552663921,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,707.6387580856698,0.1046941458510556,0.1105231063374675,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,708.0607966364101,0.1040594749477271,0.11049489642044331,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,708.4828244603952,0.10404774823657081,0.11046699720892408,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,708.9048415576253,0.10328411425028097,0.11043950381920163,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,709.3268479281,0.10265039705597523,0.11041267434753553,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,709.7488435718196,0.10262870424171994,0.11038598550879965,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,710.1708284887841,0.10291739349536769,0.11036040657688398,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,710.5928026789934,0.10273756006820649,0.11033499936116808,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,711.0147661424473,0.10355792008077358,0.11031045771643065,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,711.4367188791463,0.10385375340334502,0.11028654380025037,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,711.85866088909,0.10365683562551135,0.11026306022317528,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,712.2805921722785,0.10314121824638077,0.1102407413901864,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,712.7025127287118,0.10321491382342597,0.11021854501977497,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,713.1244225583899,0.10236653137683423,0.11019746798184918,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,713.5463216613128,0.10236653137683423,0.1101766765905284,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,713.9682100374806,0.10228959912479489,0.11015647007415874,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,714.3900876868933,0.10244944259730102,0.11013687421854589,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,714.8119546095506,0.10227979274611401,0.11011747658877336,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,715.2338108054529,0.10202420242024203,0.11009886848425436,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,715.6556562745999,0.10210687984877723,0.11008036632572406,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,716.0774910169918,0.10199092523180116,0.1100623953949051,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,716.4993150326284,0.1020234847586289,0.11004467315895299,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,716.9211283215099,0.1019954881861717,0.11002719607563943,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,717.3429308836362,0.10190695093920901,0.11001005248166608,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,717.7647227190073,0.10165060479873092,0.10999301183043281,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,718.1865038276233,0.10165477888730387,0.10997624943716995,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,718.6082742094841,0.10162453443220541,0.1099595863161708,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,719.0300338645895,0.10144477043850608,0.10994301432147696,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,719.45178279294,0.10197420792867379,0.10992653570996927,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,719.8735209945352,0.10197840723477153,0.10991010215976872,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,720.2952484693751,0.10194396843741284,0.1098936154079677,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,720.71696521746,0.10155810983397191,0.1098772283688757,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,721.1386712387897,0.10177138289368505,0.10986058530028936,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,721.5603665333641,0.10127945052312116,0.10984400063379803,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,721.9820511011834,0.10112543024093493,0.10982752532301499,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,722.4037249422474,0.10124331926863574,0.10981115811753459,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,722.8253880565564,0.10139658291457287,0.10979496289380329,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,723.2470404441101,0.10131704769175139,0.10977925675026667,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,723.6686821049087,0.10141022027141305,0.10976364851384723,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,724.090313038952,0.1014246023756795,0.10974839467390372,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,724.5119332462402,0.1012300756721945,0.1097333059468533,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,724.9335427267733,0.10124102315823451,0.10971839448876475,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,725.3551414805511,0.10069600322971337,0.1097036902278513,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,725.7767295075737,0.10045542635658916,0.10968908425830201,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,726.1983068078412,0.10033399377299745,0.10967462977224274,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,726.6198733813534,0.10058032095963691,0.10966026906313459,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,727.0414292281105,0.10037543077234949,0.10964595408331722,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,727.4629743481123,0.10081911262798636,0.10963171042894798,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,727.884508741359,0.10072532119043748,0.1096174979184413,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,728.3060324078506,0.1005397045056779,0.10960323924938183,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,728.727545347587,0.10033257254646236,0.10958907623148012,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,729.1490475605681,0.10028725314183125,0.10957469586119355,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,729.5705390467941,0.09994612684678804,0.10956039005158892,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,729.9920198062648,0.10000327815112277,0.10954591740825044,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,730.4134898389805,0.09994079921065616,0.10953134484746888,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,730.834949144941,0.09977594728171335,0.10951675034353159,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,731.2563977241462,0.0997456647398844,0.10950178330928236,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,731.6778355765962,0.09966415749855241,0.10948691505170043,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,732.0992627022911,0.0995895398874545,0.10947127982824809,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,732.5206791012308,0.09941718678956725,0.10945557109494708,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,732.9420847734153,0.09924079976818315,0.10943943647148612,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,733.3634797188447,0.09907603066086598,0.10942278798515462,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,733.7848639375188,0.09940552899605072,0.10940617690295595,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,734.2062374294378,0.09982831902658557,0.10938898992635167,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,734.6276001946014,0.1001304347826087,0.10937191135431899,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,735.0489522330101,0.09999079613437646,0.10935468232908004,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,735.4702935446635,0.0998911313960305,0.10933746404740168,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,735.8916241295617,0.09958944281524928,0.10932036761724723,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,736.3129439877048,0.09921259842519685,0.10930339894135546,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,736.7342531190927,0.09921999496770949,0.1092865429391531,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,737.1555515237253,0.09951849677040517,0.10927020613664071,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,737.5768392016028,0.0997286056379448,0.1092539871435232,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,737.9981161527251,0.09972053872053874,0.10923836875203373,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,738.4193823770922,0.09980618521951631,0.10922316966664518,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,738.8406378747042,0.09969464361029103,0.10920836584386766,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,739.261882645561,0.0987679324894515,0.10919456296061035,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,739.6831166896625,0.09861486486486487,0.10918086723809323,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,740.1043400070089,0.09841478855406433,0.10916863835171417,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,740.5255525976002,0.09838381278249483,0.10915671038773928,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,740.9467544614361,0.09809580130100533,0.10914585938869607,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,741.3679455985169,0.09879842499682459,0.1091360686925206,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,741.7891260088426,0.09918152487688912,0.10912665608963035,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,742.2102956924131,0.09935253024365309,0.10911915803307295,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,742.6314546492283,0.09934441642805249,0.10911175083896456,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,743.0526028792885,0.09948897924245667,0.10910582192524958,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,743.4737403825934,0.09922743837084674,0.10910040938453873,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,743.8948671591431,0.0991178112786153,0.10909568446071838,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,744.3159832089377,0.09895939849624062,0.10909196470795639,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,744.7370885319771,0.09866082549499636,0.10908835980417435,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
13,745.1581831282613,0.09833828660033596,0.10908603709094881,0.013439045558981063,Cu,65.51992736011744,sphere,Cu2O,sphere,0.7020045188255608,CuO,sphere,0.10666788343223743,0.19132759774220176
