spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_inc_1_material,layer_1_inc_1_shape,layer_1_inc_1_fraction,layer_1_inc_2_material,layer_1_inc_2_shape,layer_1_inc_2_fraction,layer_1_inc_3_material,layer_1_inc_3_shape,layer_1_inc_3_fraction,layer_1_matrix_fraction
18,478.59891455475935,0.19126953377243963,0.17529819752145956,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,479.02673482654365,0.1937805191467489,0.17629605426642828,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,479.45454437157275,0.193917801246978,0.17729632750307714,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,479.88234318984667,0.1944479336766738,0.17829997226440533,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,480.31013128136544,0.19366504551689737,0.17930748469176008,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,480.737908646129,0.19419753086419753,0.18031692069561242,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,481.16567528413736,0.19446146305599804,0.18133120997249647,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,481.59343119539056,0.1966237551615254,0.18234689087359807,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,482.0211763798886,0.19730672117350007,0.18336696115429665,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,482.4489108376314,0.19854258750447976,0.18438987299128382,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,482.876634568619,0.20054651300938578,0.1854157225039896,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,483.30434757285144,0.19953188999414861,0.18644585084442178,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,483.73204985032874,0.19932628644441863,0.18747747318696795,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,484.15974140105084,0.2001155401502022,0.1885139277316953,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,484.58742222501775,0.20141990152295888,0.1895521925770454,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,485.01509232222946,0.2030468394724875,0.1905943974815923,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,485.442751692686,0.20689655172413793,0.19163984964068967,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,485.8704003363873,0.20936515083295812,0.19268779488556298,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,486.2980382533335,0.21114467942262505,0.19374041292534175,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,486.7256654435245,0.21202672605790646,0.19479408550864863,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,487.15328190696033,0.21179328621908128,0.19585254950160122,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,487.58088764364095,0.2110783349721403,0.19691322377178677,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,488.0084826535664,0.21158854166666666,0.1979773760579215,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,488.4360669367366,0.21324161650902837,0.19904516166022873,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,488.8636404931517,0.21257834909168172,0.20011498088765492,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,489.29120332281155,0.2128421052631579,0.20118955763467652,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,489.71875542571627,0.2156040268456376,0.20226530257333508,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,490.1462968018658,0.21650556075252053,0.20334549409504898,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,490.5738274512601,0.21579326675589416,0.20442827323300364,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,491.0013473738993,0.21693877551020407,0.2055140506624873,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,491.42885656978325,0.21822420433813094,0.2066038169544264,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,491.85635503891206,0.21745665898386612,0.20769514441998252,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,492.2838427812856,0.21817820206841687,0.2087911503675242,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,492.71131979690404,0.22081268582755204,0.2098886882430464,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,493.13878608576726,0.22316412025628388,0.21099017102775802,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,493.56624164787536,0.22367777886401408,0.21209458455980634,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,493.9936864832282,0.22564302416212004,0.21320149668958852,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,494.4211205918259,0.22699505478522253,0.2143127240745511,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,494.84854397366837,0.22695443645083932,0.21542501444441053,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,495.2759566287557,0.22701259061426937,0.21654188066984992,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,495.7033585570878,0.2275698720985315,0.21766060378549779,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,496.13074975866476,0.22866283993601205,0.21878274675035386,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,496.55813023348657,0.229209493552607,0.2199081287863761,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,496.9854999815531,0.23112767940354148,0.22103548611490245,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,497.41285900286454,0.23261191268960416,0.22216732882862902,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,497.84020729742076,0.23480103168754607,0.2232999440017718,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,498.2675448652218,0.2350950987564009,0.22443687767919465,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,498.69487170626763,0.2372696741399655,0.22557595853983045,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,499.1221878205583,0.2370957571389965,0.22671790096647568,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,499.54949320809374,0.23696682464454977,0.22786335414551143,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,499.97678786887406,0.2382180330784279,0.2290102183663435,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,500.4040718028992,0.23965624169398422,0.2301614093507444,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,500.8313450101691,0.23973568281938326,0.23131587560351255,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,501.25860749068386,0.24128874102609,0.23247446569364746,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,501.6858592444434,0.2446149821226127,0.23363793993816476,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,502.11310027144776,0.24384555584348278,0.234806318558396,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,502.540330571697,0.24501497646555412,0.23597909463642217,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,502.967550145191,0.2457943925233645,0.2371569335032678,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,503.3947589919298,0.24752475247524752,0.23833905279097842,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,503.82195711191343,0.24668234503611625,0.2395258665608674,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,504.24914450514194,0.24843266739112263,0.24071709025017046,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,504.6763211716152,0.24715460662955885,0.2419126592627466,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,505.10348711133327,0.24708316094331817,0.24311261882025853,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,505.5306423242962,0.24837622297130643,0.24431682487439058,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,505.95778681050393,0.2504510414958176,0.24552514093701341,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,506.3849205699565,0.2522250347023761,0.24673767980255415,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,506.81204360265383,0.2562960563608389,0.2479541272676642,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,507.239155908596,0.2585291277759897,0.2491745979462277,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,507.666257487783,0.2581777565023137,0.2503990260295657,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,508.0933483402148,0.26064546824201096,0.2516270121015497,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,508.5204284658914,0.26101347623926235,0.25285914757180067,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,508.9474978648129,0.2605611601513241,0.25409432897972,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,509.3745565369791,0.26201283455939894,0.255333502811506,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,509.8016044823902,0.26275668948350966,0.25657593054559347,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,510.2286417010461,0.2628086419753086,0.2578216849692463,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,510.6556681929468,0.2636537725009575,0.2590711695189662,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,511.08268395809233,0.26458080194410694,0.2603230360624629,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,511.5096889964827,0.2636782129650592,0.2615788984203535,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,511.93668330811784,0.26420902470155416,0.262836869730744,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,512.3636668929978,0.26494960806270995,0.26409829074049024,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,512.7906397511226,0.2667062226507454,0.2653624702550859,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,513.2176018824922,0.26860053144375556,0.26662894278291577,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,513.6445532871066,0.27139705882352944,0.26789909892901265,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,514.0714939649658,0.2724548710078199,0.2691700957440982,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,514.4984239160699,0.27238454288407166,0.2704448735717657,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,514.9253431404188,0.2720196050165778,0.27172096829541736,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,515.3522516380125,0.27194860813704497,0.27299964274920013,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,515.7791494088509,0.27279156941792204,0.2742807493314113,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,516.2060364529343,0.27403609804059276,0.2755627609962149,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,516.6329127702625,0.2758043129318166,0.27684836958909537,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,517.0597783608354,0.2783447892800111,0.2781333680751419,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,517.4866332246531,0.28119167761111497,0.27942163455925756,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,517.9134773617158,0.28162340337865677,0.2807105946377275,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,518.3403107720231,0.28292349726775956,0.28200091468869093,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,518.7671334555754,0.28452907174430464,0.2832935357182397,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,519.1939454123724,0.2845358036378389,0.2845852852234401,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,519.6207466424142,0.284536497084255,0.28588032448607337,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,520.0475371457009,0.2855998932336848,0.28717380297173817,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,520.4743169222323,0.28622540250447226,0.28846952738723225,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,520.9010859720087,0.28753867421499574,0.2897655076819463,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,521.3278442950298,0.28926376356741207,0.29106125239435904,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,521.7545918912957,0.29037297402851003,0.2923593963956553,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,522.1813287608065,0.2922220784262974,0.2936544922964218,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,522.6080549035621,0.29380314351971143,0.29495251181891885,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,523.0347703195624,0.2934024444871057,0.2962482162615048,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,523.4614750088076,0.29468261035491666,0.29754477110499855,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,523.8881689712977,0.29597974042418485,0.298841370326343,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,524.3148522070325,0.29632426988922456,0.3001357495451516,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,524.7415247160121,0.2984214482585818,0.30143277328237805,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,525.1681864982365,0.29959488937363665,0.3027243609735147,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,525.5948375537059,0.30001857700167195,0.3040183491811846,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,526.02147788242,0.2990487879717705,0.30530948161414584,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,526.4481074843789,0.2999451988065518,0.3065996994448306,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,526.8747263595826,0.3006963366636391,0.30788999180359194,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,527.3013345080311,0.30114182692307695,0.3091756833444408,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,527.7279319297245,0.3022950035859431,0.31046356120000607,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,528.1545186246627,0.30471821756225426,0.3117451285252517,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
18,528.5810945928457,0.3062203791469194,0.3130275680602558,0.053013963858712425,Cu,91.78129577636719,sphere,Cu2O,sphere,0.746522068977356,CuO,sphere,0.4319692552089691,Vacuum,sphere,0.025562047958374023,-0.2040533721446991
