spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_inc_1_material,layer_2_inc_1_shape,layer_2_inc_1_fraction,layer_2_matrix_fraction,layer_3_matrix,layer_3_thickness_nm,layer_3_matrix_shape,layer_3_matrix_fraction
49,482.4489108376314,0.11514990713717166,0.11042552977183291,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,482.876634568619,0.11506633390253514,0.11049245560704903,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,483.30434757285144,0.11594580510682648,0.11056032118743095,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,483.73204985032874,0.11542443064182195,0.11063433929580196,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,484.15974140105084,0.1150340223391963,0.11070823656987039,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,484.58742222501775,0.11440570119623314,0.11078677042893183,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,485.01509232222946,0.11513616212792907,0.11086656536778972,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,485.442751692686,0.11431086519114689,0.1109482437500679,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,485.8704003363873,0.11478065802592223,0.11103273839684619,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,486.2980382533335,0.11387547963856913,0.11111725193846934,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,486.7256654435245,0.11374815543531727,0.11120524724110926,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
49,487.15328190696033,0.113930226884606,0.1112931296447786,0.002522214467913099,Cu,31.81485080718994,sphere,1.0,Cu,0.9790958017110825,sphere,Cu2O,chain,0.0,1.0,CuO,0.0,sphere,1.0
