spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_inc_1_material,layer_2_inc_1_shape,layer_2_inc_1_fraction,layer_2_inc_2_material,layer_2_inc_2_shape,layer_2_inc_2_fraction,layer_2_matrix_fraction
25,539.242007601986,0.21488869100623328,0.21090174558313807,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,539.6683046745342,0.21545196403218173,0.21167231586309848,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,540.0945910203272,0.21578266494178525,0.2124497898569779,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,540.5208666393651,0.21696005614363412,0.21323538262501113,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,540.9471315316478,0.21699756182514804,0.21402565970939863,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,541.3733856971752,0.2171372706883662,0.21484354684657658,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,541.7996291359475,0.21834096109839815,0.2156644621163042,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,542.2258618479647,0.21887929074789725,0.2165166879768257,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,542.6520838332266,0.21931407942238265,0.21738423945721103,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
25,543.0782950917334,0.22036082474226806,0.21826624337911923,0.012091913955287331,Cu,24.140289817238227,sphere,1.0,Cu,15.516165991837624,sphere,Cu2O,sphere,0.03312266206194181,CuO,sphere,0.9301511851153919,0.036726152822666336
